id,State,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,Issue_Year,Month,Month Name,Quarter,Annual_Income_Band,Interest_Rate_Band,DTI_Band,Empt_Lgth_Experience_Group
625718,Georgia,INDIVIDUAL,< 1 year,Omnilink,E,RENT,"Tuesday, October 12, 2021","Tuesday, June 15, 2021","Sunday, November 14, 2021",Fully Paid,"Tuesday, December 14, 2021",801863,Debt consolidation,E1, 60 months,Verified,35004,0.097,388.67,0.1595,16000,19,22893,2021,10,October,4,Middle Income,High Interest,Low DTI,Long Term Employee
512720,Texas,INDIVIDUAL,5 years,Gap Inc,E,RENT,"Tuesday, October 5, 2021","Saturday, March 13, 2021","Saturday, March 13, 2021",Fully Paid,"Tuesday, April 13, 2021",662476,Debt consolidation,E3, 60 months,Verified,30504,0.0323,254.54,0.1719,10200,23,14067,2021,10,October,4,Middle Income,High Interest,Low DTI,Mid Career
581234,Ohio,INDIVIDUAL,9 years,Rent-A-Center,E,RENT,"Saturday, October 9, 2021","Monday, February 15, 2021","Monday, February 15, 2021",Fully Paid,"Monday, March 15, 2021",747111,Debt consolidation,E2, 60 months,Verified,42000,0.2209,321.83,0.1682,13000,27,19171,2021,10,October,4,Middle Income,High Interest,High DTI,Experienced
587914,Nevada,INDIVIDUAL,10+ years,Washoe County Court,F,RENT,"Saturday, October 9, 2021","Wednesday, September 15, 2021","Thursday, May 13, 2021",Fully Paid,"Sunday, June 13, 2021",755392,Debt consolidation,F3, 60 months,Verified,59500,0.2055,389.44,0.1904,15000,26,21089,2021,10,October,4,Middle Income,Very High Interest,High DTI,Long Term Employee
606666,Maryland,INDIVIDUAL,3 years,Lockheed Martin,B,RENT,"Monday, October 11, 2021","Monday, November 15, 2021","Monday, November 15, 2021",Fully Paid,"Wednesday, December 15, 2021",778270,Debt consolidation,B3, 60 months,Verified,57500,0.2216,225.88,0.0962,16000,18,13552,2021,10,October,4,Middle Income,Moderate Interest,High DTI,Early Career
613238,Minnesota,INDIVIDUAL,2 years,State Of Minnesota,A,RENT,"Monday, October 11, 2021","Friday, August 13, 2021","Friday, August 13, 2021",Fully Paid,"Monday, September 13, 2021",786253,Debt consolidation,A2, 36 months,Source Verified,42000,0.2,121.31,0.0579,4000,16,4364,2021,10,October,4,Middle Income,Low Interest,High DTI,Early Career
526161,Massachusetts,INDIVIDUAL,3 years,New England Truck Designs,A,RENT,"Wednesday, October 6, 2021","Monday, November 8, 2021","Wednesday, November 10, 2021",Fully Paid,"Thursday, November 11, 2021",680714,Debt consolidation,A4, 36 months,Source Verified,40000,0.0354,311.11,0.0751,10000,22,10809,2021,10,October,4,Middle Income,Low Interest,Low DTI,Early Career
604161,Virginia,INDIVIDUAL,3 years,Central Intelligence Agency,A,RENT,"Monday, October 11, 2021","Saturday, November 13, 2021","Sunday, December 5, 2021",Fully Paid,"Monday, December 6, 2021",775165,Debt consolidation,A4, 36 months,Source Verified,53352,0.2272,338.88,0.0654,17500,38,11895,2021,10,October,4,Middle Income,Low Interest,High DTI,Early Career
624760,Pennysylvania,INDIVIDUAL,4 years,American Institutes For Research,A,RENT,"Tuesday, October 12, 2021","Monday, December 13, 2021","Monday, December 13, 2021",Fully Paid,"Thursday, January 13, 2022",800648,Debt consolidation,A2, 36 months,Source Verified,54996,0.0895,242.62,0.0579,8000,14,8734,2021,10,October,4,Middle Income,Low Interest,Low DTI,Mid Career
546531,Minnesota,INDIVIDUAL,5 years,Decorum Consulting,A,RENT,"Thursday, October 7, 2021","Saturday, March 13, 2021","Saturday, March 13, 2021",Fully Paid,"Tuesday, April 13, 2021",689345,Debt consolidation,A5, 36 months,Source Verified,31000,0.2114,453.58,0.0788,14500,14,16285,2021,10,October,4,Middle Income,Low Interest,High DTI,Mid Career
590182,Illonois,INDIVIDUAL,2 years,Mol America Inc.,A,RENT,"Sunday, October 10, 2021","Sunday, February 14, 2021","Wednesday, November 10, 2021",Fully Paid,"Thursday, November 11, 2021",758127,Debt consolidation,A4, 36 months,Source Verified,52000,0.0997,248.89,0.0751,8000,32,8517,2021,10,October,4,Middle Income,Low Interest,Low DTI,Early Career
520138,Oregon,INDIVIDUAL,1 year,Oregon State University,B,RENT,"Tuesday, October 5, 2021","Wednesday, September 15, 2021","Friday, December 10, 2021",Fully Paid,"Saturday, December 11, 2021",672385,Debt consolidation,B1, 36 months,Source Verified,42000,0.2383,386.54,0.0988,12000,24,13804,2021,10,October,4,Middle Income,Moderate Interest,High DTI,New Employee
506575,Ohio,INDIVIDUAL,1 year,Chase,B,RENT,"Monday, October 4, 2021","Friday, April 16, 2021","Thursday, May 13, 2021",Fully Paid,"Sunday, June 13, 2021",653140,Debt consolidation,B3, 36 months,Source Verified,37392,0.2304,390.72,0.1062,12000,14,14067,2021,10,October,4,Middle Income,Moderate Interest,High DTI,New Employee
573291,Wisconsin,INDIVIDUAL,10+ years,Sports Corner,B,RENT,"Saturday, October 9, 2021","Tuesday, February 16, 2021","Monday, September 13, 2021",Fully Paid,"Wednesday, October 13, 2021",737395,Debt consolidation,B2, 36 months,Source Verified,36000,0.244,399.61,0.1075,12250,23,14386,2021,10,October,4,Middle Income,Moderate Interest,High DTI,Long Term Employee
624376,Ohio,INDIVIDUAL,2 years,Ernst And Young,B,RENT,"Tuesday, October 12, 2021","Tuesday, March 16, 2021","Thursday, December 2, 2021",Fully Paid,"Friday, December 3, 2021",800156,Debt consolidation,B3, 36 months,Source Verified,49000,0.0776,123.55,0.0962,3850,24,4227,2021,10,October,4,Middle Income,Moderate Interest,Low DTI,Early Career
622380,North Carolina,INDIVIDUAL,2 years,Western Carolina University,B,RENT,"Tuesday, October 12, 2021","Monday, November 8, 2021","Monday, November 8, 2021",Fully Paid,"Tuesday, November 9, 2021",797655,Debt consolidation,B5, 36 months,Source Verified,47000,0.0608,227.06,0.1036,7000,13,7405,2021,10,October,4,Middle Income,Moderate Interest,Low DTI,Early Career
573912,Massachusetts,INDIVIDUAL,2 years,Solarwave Energy Inc,B,RENT,"Saturday, October 9, 2021","Friday, April 16, 2021","Saturday, February 13, 2021",Fully Paid,"Saturday, March 13, 2021",738326,Debt consolidation,B5, 36 months,Source Verified,45000,0.2411,198.89,0.1186,6000,13,7106,2021,10,October,4,Middle Income,Moderate Interest,High DTI,Early Career
563456,Minnesota,INDIVIDUAL,3 years,Us Army,B,RENT,"Friday, October 8, 2021","Friday, August 13, 2021","Friday, August 13, 2021",Fully Paid,"Monday, September 13, 2021",718984,Debt consolidation,B5, 36 months,Source Verified,31200,0.2381,99.45,0.1186,3000,9,3581,2021,10,October,4,Middle Income,Moderate Interest,High DTI,Early Career
530706,Colorado,INDIVIDUAL,9 years,Firstbank,B,RENT,"Wednesday, October 6, 2021","Friday, October 15, 2021","Tuesday, July 13, 2021",Fully Paid,"Friday, August 13, 2021",686227,Debt consolidation,B4, 36 months,Source Verified,36000,0.2373,395.66,0.1149,12000,18,14244,2021,10,October,4,Middle Income,Moderate Interest,High DTI,Experienced
596704,Maryland,INDIVIDUAL,< 1 year,American Bank,B,RENT,"Sunday, October 10, 2021","Friday, April 16, 2021","Saturday, November 13, 2021",Fully Paid,"Monday, December 13, 2021",765973,Debt consolidation,B2, 36 months,Source Verified,40000,0.041,234.87,0.1075,7200,11,8456,2021,10,October,4,Middle Income,Moderate Interest,Low DTI,Long Term Employee
523287,Maryland,INDIVIDUAL,< 1 year,Anderson Automotive,B,RENT,"Wednesday, October 6, 2021","Sunday, June 13, 2021","Sunday, June 13, 2021",Fully Paid,"Tuesday, July 13, 2021",677011,Debt consolidation,B3, 36 months,Source Verified,42000,0.0423,196.78,0.1112,6000,16,7085,2021,10,October,4,Middle Income,Moderate Interest,Low DTI,Long Term Employee
618290,Georgia,INDIVIDUAL,10+ years,C-Tech,B,RENT,"Monday, October 11, 2021","Sunday, August 15, 2021","Monday, December 13, 2021",Fully Paid,"Thursday, January 13, 2022",792608,Debt consolidation,B4, 36 months,Source Verified,48000,0.2077,161.32,0.0999,5000,11,5808,2021,10,October,4,Middle Income,Moderate Interest,High DTI,Long Term Employee
583411,Virginia,INDIVIDUAL,3 years,Louisa County Public Schools,B,RENT,"Saturday, October 9, 2021","Tuesday, March 16, 2021","Friday, November 12, 2021",Fully Paid,"Tuesday, November 1, 2022",749683,Debt consolidation,B2, 36 months,Source Verified,40000,0.2271,326.21,0.1075,10000,16,10874,2021,10,October,4,Middle Income,Moderate Interest,High DTI,Early Career
590495,Texas,INDIVIDUAL,5 years,Fedex Express,B,RENT,"Sunday, October 10, 2021","Wednesday, October 13, 2021","Wednesday, October 13, 2021",Fully Paid,"Saturday, November 13, 2021",758499,Debt consolidation,B4, 36 months,Source Verified,45000,0.0125,65.95,0.1149,2000,7,2374,2021,10,October,4,Middle Income,Moderate Interest,Low DTI,Mid Career
596327,Virginia,INDIVIDUAL,< 1 year,Healthcare Services Group,B,RENT,"Sunday, October 10, 2021","Wednesday, October 13, 2021","Saturday, November 13, 2021",Fully Paid,"Monday, December 13, 2021",765533,Debt consolidation,B3, 36 months,Source Verified,30160,0.0963,163.98,0.1112,5000,10,5919,2021,10,October,4,Middle Income,Moderate Interest,Low DTI,Long Term Employee
605430,Texas,INDIVIDUAL,5 years,Scp Distributors,B,RENT,"Sunday, October 10, 2021","Tuesday, March 16, 2021","Saturday, December 4, 2021",Fully Paid,"Sunday, December 5, 2021",776702,Debt consolidation,B4, 36 months,Source Verified,50000,0.2038,145.19,0.0999,4500,20,5010,2021,10,October,4,Middle Income,Moderate Interest,High DTI,Mid Career
580598,Connecticut,INDIVIDUAL,< 1 year,Tracylocke,B,RENT,"Saturday, October 9, 2021","Monday, March 15, 2021","Tuesday, April 13, 2021",Fully Paid,"Thursday, May 13, 2021",746355,Debt consolidation,B4, 36 months,Source Verified,50000,0.211,290.98,0.1149,8825,19,10409,2021,10,October,4,Middle Income,Moderate Interest,High DTI,Long Term Employee
538904,Connecticut,INDIVIDUAL,3 years,Standby Power Enterprises,B,RENT,"Thursday, October 7, 2021","Friday, April 16, 2021","Wednesday, January 13, 2021",Fully Paid,"Saturday, February 13, 2021",695983,Debt consolidation,B2, 36 months,Source Verified,38004,0.0439,326.21,0.1075,10000,22,11684,2021,10,October,4,Middle Income,Moderate Interest,Low DTI,Early Career
634017,New Jersey,INDIVIDUAL,1 year,Cline Davis And Mann,C,RENT,"Tuesday, October 12, 2021","Tuesday, December 14, 2021","Thursday, January 14, 2021",Fully Paid,"Sunday, February 14, 2021",812247,Debt consolidation,C3, 36 months,Source Verified,57000,0.0352,84.22,0.1298,2500,10,3032,2021,10,October,4,Middle Income,High Interest,Low DTI,New Employee
594569,Washington,INDIVIDUAL,10+ years,Issaquah School District,C,RENT,"Sunday, October 10, 2021","Friday, October 15, 2021","Sunday, December 5, 2021",Fully Paid,"Monday, December 6, 2021",763476,Debt consolidation,C4, 36 months,Source Verified,40000,0.2163,96.18,0.1435,2800,21,3280,2021,10,October,4,Middle Income,High Interest,High DTI,Long Term Employee
553289,New Hampshire,INDIVIDUAL,2 years,U.S. Department Of Homeland Security,C,RENT,"Thursday, October 7, 2021","Saturday, February 13, 2021","Wednesday, January 13, 2021",Fully Paid,"Saturday, February 13, 2021",712900,Debt consolidation,C2, 36 months,Source Verified,55784,0.2211,628.79,0.1361,18500,10,22444,2021,10,October,4,Middle Income,High Interest,High DTI,Early Career
509132,Florida,INDIVIDUAL,4 years,Nielsen Company,C,RENT,"Monday, October 4, 2021","Thursday, May 13, 2021","Thursday, May 13, 2021",Fully Paid,"Sunday, June 13, 2021",657074,Debt consolidation,C4, 36 months,Source Verified,50000,0.0818,272.84,0.1385,8000,11,9822,2021,10,October,4,Middle Income,High Interest,Low DTI,Mid Career
529193,Virginia,INDIVIDUAL,5 years,The Martin Agency,C,RENT,"Wednesday, October 6, 2021","Wednesday, September 15, 2021","Tuesday, July 13, 2021",Fully Paid,"Friday, August 13, 2021",684379,Debt consolidation,C3, 36 months,Source Verified,30000,0.0944,341.68,0.1398,10000,9,12302,2021,10,October,4,Middle Income,High Interest,Low DTI,Mid Career
549595,Georgia,INDIVIDUAL,4 years,Mri,C,RENT,"Thursday, October 7, 2021","Saturday, January 16, 2021","Monday, September 13, 2021",Fully Paid,"Wednesday, October 13, 2021",708474,Debt consolidation,C2, 36 months,Source Verified,38004,0.2343,339.89,0.1361,10000,14,12240,2021,10,October,4,Middle Income,High Interest,High DTI,Mid Career
570712,Virginia,INDIVIDUAL,5 years,Us Air Force,C,RENT,"Friday, October 8, 2021","Sunday, June 13, 2021","Sunday, June 13, 2021",Fully Paid,"Tuesday, July 13, 2021",734128,Debt consolidation,C4, 36 months,Source Verified,43200,0.2239,109.92,0.1435,3200,14,3968,2021,10,October,4,Middle Income,High Interest,High DTI,Mid Career
543114,Arizona,INDIVIDUAL,1 year,Banner Health Sql,C,RENT,"Thursday, October 7, 2021","Friday, May 14, 2021","Saturday, December 11, 2021",Fully Paid,"Sunday, December 12, 2021",700746,Debt consolidation,C1, 36 months,Source Verified,55000,0.0358,101.42,0.1323,3000,9,3592,2021,10,October,4,Middle Income,High Interest,Low DTI,New Employee
526705,Washington,INDIVIDUAL,4 years,Auburn Dairy,C,RENT,"Wednesday, October 6, 2021","Friday, October 15, 2021","Saturday, February 13, 2021",Fully Paid,"Saturday, March 13, 2021",681348,Debt consolidation,C2, 36 months,Source Verified,42000,0.0889,84.98,0.1361,2500,5,3066,2021,10,October,4,Middle Income,High Interest,Low DTI,Mid Career
552244,New Jersey,INDIVIDUAL,7 years,Classic Coach Repair,C,RENT,"Thursday, October 7, 2021","Monday, September 13, 2021","Friday, August 13, 2021",Fully Paid,"Monday, September 13, 2021",711627,Debt consolidation,C2, 36 months,Source Verified,50000,0.0518,169.95,0.1361,5000,8,6118,2021,10,October,4,Middle Income,High Interest,Low DTI,Experienced
512667,Florida,INDIVIDUAL,9 years,Buffalo Wild Wings,C,RENT,"Wednesday, October 6, 2021","Sunday, October 10, 2021","Sunday, October 10, 2021",Fully Paid,"Monday, October 11, 2021",662406,Debt consolidation,C1, 36 months,Source Verified,48996,0.2268,473.27,0.1323,14000,21,14453,2021,10,October,4,Middle Income,High Interest,High DTI,Experienced
614662,Oklahoma,INDIVIDUAL,< 1 year,"Dell, Inc",C,RENT,"Monday, October 11, 2021","Saturday, November 13, 2021","Monday, December 13, 2021",Fully Paid,"Thursday, January 13, 2022",788181,Debt consolidation,C3, 36 months,Source Verified,45000,0.0576,134.74,0.1298,4000,19,4851,2021,10,October,4,Middle Income,High Interest,Low DTI,Long Term Employee
633025,Illonois,INDIVIDUAL,2 years,Adrian Smith + Gordon Gill Architecture,C,RENT,"Tuesday, October 12, 2021","Tuesday, March 16, 2021","Thursday, January 14, 2021",Fully Paid,"Sunday, February 14, 2021",810908,Debt consolidation,C4, 36 months,Source Verified,45000,0.0749,169.32,0.1335,5000,14,6096,2021,10,October,4,Middle Income,High Interest,Low DTI,Early Career
633217,New Jersey,INDIVIDUAL,9 years,Eyesfirst Vision Center,C,RENT,"Tuesday, October 12, 2021","Tuesday, March 16, 2021","Thursday, December 2, 2021",Fully Paid,"Friday, December 3, 2021",811195,Debt consolidation,C1, 36 months,Source Verified,53000,0.0208,266.6,0.1223,8000,7,8907,2021,10,October,4,Middle Income,High Interest,Low DTI,Experienced
602372,Pennysylvania,INDIVIDUAL,< 1 year,Wells Fargo,C,RENT,"Sunday, October 10, 2021","Wednesday, December 8, 2021","Tuesday, November 9, 2021",Fully Paid,"Wednesday, November 10, 2021",772903,Debt consolidation,C1, 36 months,Source Verified,30000,0.0992,139.97,0.1223,4200,16,4490,2021,10,October,4,Middle Income,High Interest,Low DTI,Long Term Employee
564321,Pennysylvania,INDIVIDUAL,4 years,Rr Donnelley And Sons,C,RENT,"Friday, October 8, 2021","Friday, August 13, 2021","Monday, September 13, 2021",Fully Paid,"Wednesday, October 13, 2021",726113,Debt consolidation,C4, 36 months,Source Verified,32004,0.0555,137.4,0.1435,4000,9,4947,2021,10,October,4,Middle Income,High Interest,Low DTI,Mid Career
635958,Minnesota,INDIVIDUAL,< 1 year,Sitesafe Inc.,C,RENT,"Tuesday, October 12, 2021","Friday, April 16, 2021","Thursday, December 9, 2021",Fully Paid,"Friday, December 10, 2021",814685,Debt consolidation,C1, 36 months,Source Verified,40000,0.0732,119.97,0.1223,3600,16,4160,2021,10,October,4,Middle Income,High Interest,Low DTI,Long Term Employee
504438,Maryland,INDIVIDUAL,2 years,Bare Bones Grill & Brewery,D,RENT,"Monday, October 4, 2021","Wednesday, September 15, 2021","Thursday, May 13, 2021",Fully Paid,"Sunday, June 13, 2021",649524,Debt consolidation,D2, 36 months,Source Verified,39000,0.0889,374.19,0.1496,10800,7,13471,2021,10,October,4,Middle Income,High Interest,Low DTI,Early Career
535482,Pennysylvania,INDIVIDUAL,< 1 year,Major Hyundai,D,RENT,"Friday, October 8, 2021","Thursday, July 15, 2021","Saturday, February 13, 2021",Fully Paid,"Saturday, March 13, 2021",691920,Debt consolidation,D2, 36 months,Source Verified,30000,0.0256,139.08,0.1521,4000,17,4959,2021,10,October,4,Middle Income,High Interest,Low DTI,Long Term Employee
519635,Pennysylvania,INDIVIDUAL,2 years,Encompass Elements,E,RENT,"Tuesday, October 5, 2021","Sunday, June 13, 2021","Sunday, June 13, 2021",Fully Paid,"Tuesday, July 13, 2021",671748,Debt consolidation,E2, 36 months,Source Verified,31800,0.0155,227.61,0.1682,6400,3,8195,2021,10,October,4,Middle Income,High Interest,Low DTI,Early Career
572770,Louisiana,INDIVIDUAL,2 years,G.S Curran  And  Company  Ltd.,E,RENT,"Saturday, October 9, 2021","Monday, September 13, 2021","Monday, September 13, 2021",Fully Paid,"Wednesday, October 13, 2021",736759,Debt consolidation,E3, 36 months,Source Verified,50004,0.2078,214.49,0.1719,6000,12,7722,2021,10,October,4,Middle Income,High Interest,High DTI,Early Career
592639,Massachusetts,INDIVIDUAL,5 years,Steam Ship Authority,G,RENT,"Sunday, October 10, 2021","Wednesday, October 13, 2021","Wednesday, October 13, 2021",Fully Paid,"Saturday, November 13, 2021",761125,Debt consolidation,G4, 36 months,Source Verified,30000,0.0744,75.63,0.2127,2000,3,2723,2021,10,October,4,Middle Income,Very High Interest,Low DTI,Mid Career
499381,New Jersey,INDIVIDUAL,9 years,Utiliquest Inc,C,RENT,"Monday, October 4, 2021","Wednesday, September 15, 2021","Tuesday, April 13, 2021",Fully Paid,"Thursday, May 13, 2021",640964,Debt consolidation,C3, 36 months,Source Verified,43200,0.0733,135.7,0.1348,4000,9,4885,2021,10,October,4,Middle Income,High Interest,Low DTI,Experienced
613943,Wisconsin,INDIVIDUAL,2 years,Blommer Peterman Sc,B,RENT,"Tuesday, October 12, 2021","Tuesday, February 16, 2021","Sunday, December 12, 2021",Fully Paid,"Thursday, December 1, 2022",787105,Debt consolidation,B5, 36 months,Source Verified,45000,0.2424,470.33,0.1036,14500,26,16628,2021,10,October,4,Middle Income,Moderate Interest,High DTI,Early Career
624023,Nevada,INDIVIDUAL,1 year,The Shutter Store,C,RENT,"Tuesday, October 12, 2021","Sunday, November 14, 2021","Monday, December 13, 2021",Fully Paid,"Thursday, January 13, 2022",799712,Debt consolidation,C2, 36 months,Source Verified,36000,0.2037,160.84,0.1261,4800,17,5790,2021,10,October,4,Middle Income,High Interest,High DTI,New Employee
606510,Illonois,INDIVIDUAL,6 years,Sunnrise Asiisted Living,C,RENT,"Monday, October 11, 2021","Friday, April 16, 2021","Saturday, November 13, 2021",Fully Paid,"Monday, December 13, 2021",778057,Debt consolidation,C2, 36 months,Source Verified,40000,0.0816,167.54,0.1261,5000,22,6031,2021,10,October,4,Middle Income,High Interest,Low DTI,Experienced
